source_id	target_id
D020191	DOID:0060162
MESH:D020191	DOID:0060162
D017593	DOID:0060165
MESH:D017593	DOID:0060165
D016574	DOID:0060167
MESH:D016574	DOID:0060167
C538320	DOID:0060168
MESH:C538320	DOID:0060168
C565808	DOID:0060170
MESH:C565808	DOID:0060170
C536962	DOID:0060173
MESH:C536962	DOID:0060173
C535803	DOID:0060175
MESH:C535803	DOID:0060175
C535328	DOID:0060177
MESH:C535328	DOID:0060177
D003092	DOID:0060180
MESH:D003092	DOID:0060180
D017091	DOID:0060181
MESH:D017091	DOID:0060181
D046728	DOID:0060182
MESH:D046728	DOID:0060182
D046729	DOID:0060183
MESH:D046729	DOID:0060183
D046730	DOID:0060184
MESH:D046730	DOID:0060184
D004761	DOID:0060185
MESH:D004761	DOID:0060185
D007079	DOID:0060189
MESH:D007079	DOID:0060189
D003424	DOID:0060192
MESH:D003424	DOID:0060192
D002549	DOID:0060215
MESH:D002549	DOID:0060215
D055952	DOID:0060216
MESH:D055952	DOID:0060216
D017675	DOID:0060218
MESH:D017675	DOID:0060218
D000381	DOID:0060223
MESH:D000381	DOID:0060223
D001281	DOID:0060224
MESH:D001281	DOID:0060224
C538186	DOID:0060226
MESH:C538186	DOID:0060226
C536275	DOID:0060230
MESH:C536275	DOID:0060230
C537104	DOID:0060232
MESH:C537104	DOID:0060232
C535579	DOID:0060233
MESH:C535579	DOID:0060233
C563187	DOID:0060234
MESH:C563187	DOID:0060234
C535589	DOID:0060235
MESH:C535589	DOID:0060235
C536681	DOID:0060237
MESH:C536681	DOID:0060237
C536530	DOID:0060238
MESH:C536530	DOID:0060238
C536528	DOID:0060239
MESH:C536528	DOID:0060239
C563466	DOID:0060240
MESH:C563466	DOID:0060240
C535314	DOID:0060241
MESH:C535314	DOID:0060241
C538153	DOID:0060242
MESH:C538153	DOID:0060242
D013342	DOID:0060243
MESH:D013342	DOID:0060243
C565409	DOID:0060245
MESH:C565409	DOID:0060245
C536029	DOID:0060246
MESH:C536029	DOID:0060246
C564589	DOID:0060247
MESH:C564589	DOID:0060247
C537340	DOID:0060248
MESH:C537340	DOID:0060248
D012600	DOID:0060249
MESH:D012600	DOID:0060249
C537525	DOID:0060251
MESH:C537525	DOID:0060251
C565209	DOID:0060252
MESH:C565209	DOID:0060252
C536624	DOID:0060253
MESH:C536624	DOID:0060253
C562492	DOID:0060254
MESH:C562492	DOID:0060254
