source_id	target_id
MONDO:0000335	DOID:0050490
MONDO_0000335	DOID:0050490
MONDO:0000336	DOID:0050491
MONDO_0000336	DOID:0050491
MONDO:0000337	DOID:0050495
MONDO_0000337	DOID:0050495
MONDO:0000338	DOID:0050508
MONDO_0000338	DOID:0050508
MONDO:0000339	DOID:0050513
MONDO_0000339	DOID:0050513
MONDO:0000340	DOID:0050514
MONDO_0000340	DOID:0050514
MONDO:0000341	DOID:0050515
MONDO_0000341	DOID:0050515
MONDO:0000342	DOID:0050516
MONDO_0000342	DOID:0050516
MONDO:0000343	DOID:0050517
MONDO_0000343	DOID:0050517
MONDO:0000344	DOID:0050518
MONDO_0000344	DOID:0050518
MONDO:0000345	DOID:0050521
MONDO_0000345	DOID:0050521
MONDO:0000346	DOID:0050522
MONDO_0000346	DOID:0050522
MONDO:0000351	DOID:0050544
MONDO_0000351	DOID:0050544
MONDO:0000355	DOID:0050558
MONDO_0000355	DOID:0050558
MONDO:0000358	DOID:0050567
MONDO_0000358	DOID:0050567
MONDO:0000359	DOID:0050568
MONDO_0000359	DOID:0050568
MONDO:0000363	DOID:0050584
MONDO_0000363	DOID:0050584
MONDO:0000365	DOID:0050593
MONDO_0000365	DOID:0050593
MONDO:0000367	DOID:0050596
MONDO_0000367	DOID:0050596
MONDO:0000368	DOID:0050598
MONDO_0000368	DOID:0050598
MONDO:0000369	DOID:0050599
MONDO_0000369	DOID:0050599
MONDO:0000371	DOID:0050610
MONDO_0000371	DOID:0050610
MONDO:0000372	DOID:0050611
MONDO_0000372	DOID:0050611
MONDO:0000373	DOID:0050612
MONDO_0000373	DOID:0050612
MONDO:0000374	DOID:0050613
MONDO_0000374	DOID:0050613
MONDO:0000375	DOID:0050614
MONDO_0000375	DOID:0050614
MONDO:0000376	DOID:0050615
MONDO_0000376	DOID:0050615
MONDO:0000377	DOID:0050616
MONDO_0000377	DOID:0050616
MONDO:0000378	DOID:0050617
MONDO_0000378	DOID:0050617
MONDO:0000379	DOID:0050618
MONDO_0000379	DOID:0050618
MONDO:0000380	DOID:0050619
MONDO_0000380	DOID:0050619
MONDO:0000381	DOID:0050620
MONDO_0000381	DOID:0050620
MONDO:0000382	DOID:0050621
MONDO_0000382	DOID:0050621
MONDO:0000383	DOID:0050622
MONDO_0000383	DOID:0050622
MONDO:0000384	DOID:0050623
MONDO_0000384	DOID:0050623
MONDO:0000385	DOID:0050624
MONDO_0000385	DOID:0050624
MONDO:0000386	DOID:0050626
MONDO_0000386	DOID:0050626
MONDO:0000387	DOID:0050642
MONDO_0000387	DOID:0050642
MONDO:0000389	DOID:0050648
MONDO_0000389	DOID:0050648
MONDO:0000390	DOID:0050661
MONDO_0000390	DOID:0050661
MONDO:0000393	DOID:0050666
MONDO_0000393	DOID:0050666
MONDO:0000395	DOID:0050668
MONDO_0000395	DOID:0050668
MONDO:0000396	DOID:0050669
MONDO_0000396	DOID:0050669
MONDO:0000397	DOID:0050670
MONDO_0000397	DOID:0050670
MONDO:0000400	DOID:0050673
MONDO_0000400	DOID:0050673
MONDO:0000402	DOID:0050685
MONDO_0000402	DOID:0050685
MONDO:0000405	DOID:0050688
MONDO_0000405	DOID:0050688
MONDO:0000407	DOID:0050695
MONDO_0000407	DOID:0050695
MONDO:0000408	DOID:0050696
MONDO_0000408	DOID:0050696
MONDO:0000409	DOID:0050697
MONDO_0000409	DOID:0050697
MONDO:0000410	DOID:0050698
MONDO_0000410	DOID:0050698
MONDO:0000415	DOID:0050705
MONDO_0000415	DOID:0050705
MONDO:0000421	DOID:0050721
MONDO_0000421	DOID:0050721
MONDO:0000425	DOID:0050735
MONDO_0000425	DOID:0050735
MONDO:0000426	DOID:0050736
MONDO_0000426	DOID:0050736
MONDO:0000428	DOID:0050738
MONDO_0000428	DOID:0050738
MONDO:0000429	DOID:0050739
MONDO_0000429	DOID:0050739
MONDO:0000430	DOID:0050743
MONDO_0000430	DOID:0050743
MONDO:0000430	DOID:0050749
MONDO_0000430	DOID:0050749
MONDO:0000432	DOID:0050747
MONDO_0000432	DOID:0050747
MONDO:0000437	DOID:0050753
MONDO_0000437	DOID:0050753
MONDO:0000440	DOID:0050758
MONDO_0000440	DOID:0050758
MONDO:0000446	DOID:0050767
MONDO_0000446	DOID:0050767
MONDO:0000447	DOID:0050770
MONDO_0000447	DOID:0050770
MONDO:0000448	DOID:0050773
MONDO_0000448	DOID:0050773
MONDO:0000450	DOID:0050783
MONDO_0000450	DOID:0050783
MONDO:0000451	DOID:0050784
MONDO_0000451	DOID:0050784
MONDO:0000452	DOID:0050785
MONDO_0000452	DOID:0050785
MONDO:0000453	DOID:0050793
MONDO_0000453	DOID:0050793
MONDO:0000455	DOID:0050795
MONDO_0000455	DOID:0050795
MONDO:0000456	DOID:0050798
MONDO_0000456	DOID:0050798
MONDO:0000457	DOID:0050803
MONDO_0000457	DOID:0050803
MONDO:0000458	DOID:0050804
MONDO_0000458	DOID:0050804
MONDO:0000459	DOID:0050805
MONDO_0000459	DOID:0050805
MONDO:0000460	DOID:0050806
MONDO_0000460	DOID:0050806
MONDO:0000461	DOID:0050810
MONDO_0000461	DOID:0050810
MONDO:0000462	DOID:0050815
MONDO_0000462	DOID:0050815
MONDO:0000463	DOID:0050816
MONDO_0000463	DOID:0050816
MONDO:0000465	DOID:0050820
MONDO_0000465	DOID:0050820
MONDO:0000466	DOID:0050821
MONDO_0000466	DOID:0050821
MONDO:0000467	DOID:0050822
MONDO_0000467	DOID:0050822
MONDO:0000468	DOID:0050823
MONDO_0000468	DOID:0050823
MONDO:0000469	DOID:0050824
MONDO_0000469	DOID:0050824
MONDO:0000470	DOID:0050825
MONDO_0000470	DOID:0050825
MONDO:0000471	DOID:0050826
MONDO_0000471	DOID:0050826
MONDO:0000473	DOID:0050828
MONDO_0000473	DOID:0050828
MONDO:0000474	DOID:0050829
MONDO_0000474	DOID:0050829
MONDO:0000476	DOID:0050835
MONDO_0000476	DOID:0050835
MONDO:0000477	DOID:0050836
MONDO_0000477	DOID:0050836
MONDO:0000478	DOID:0050837
MONDO_0000478	DOID:0050837
MONDO:0000479	DOID:0050838
MONDO_0000479	DOID:0050838
MONDO:0000480	DOID:0050839
MONDO_0000480	DOID:0050839
MONDO:0000481	DOID:0050840
MONDO_0000481	DOID:0050840
MONDO:0000482	DOID:0050841
MONDO_0000482	DOID:0050841
MONDO:0000483	DOID:0050842
MONDO_0000483	DOID:0050842
MONDO:0000485	DOID:0050844
MONDO_0000485	DOID:0050844
MONDO:0000486	DOID:0050845
MONDO_0000486	DOID:0050845
